,Address,Latitude,Longitude,Zone,Page,Total Distance,Order
1321,"771, Chabi Ganj, Kashmere Gate, Delhi 110006",28.666814100000003,77.22905486082311,2,35,68.26,26
1322,"8189/6, Arakashan Road, Delhi 110055",28.6459202,77.2152545,2,35,68.26,27
1323,"3515, Chutani Manzil, Nicholson Road, Mori Gate, Delhi 110006",28.664203,77.2237393,2,35,68.26,28
1324,"4, 3000, Bhagwant Singh Market, Bahadur Garh Road, Sadar Bazar, Delhi 110006",28.658087,77.2170087,2,35,68.26,29
1325,"641/42, Shradhanand Marg, Behind 77, G B Road, Delhi 110006",28.6517178,77.2219388,2,35,68.26,30
1326,"86, Janpath, Delhi 110001",28.6282883,77.2193779,2,35,68.26,31
1327,"C 49 Phase 2, Delhi 201301",28.6271527,77.2166666,2,35,68.26,32
1328,"Cccl Building, Jai Singh Road, Connaught Place, Delhi 110001",28.6270183,77.2153664,2,35,68.26,33
1329,"80, Ram Nagar Market, Pahar Ganj, Delhi 110055",28.6398522,77.2130306,2,35,68.26,34
1330,"2262, Basti Julahan, Idgah Road, Sadar Bazar, Delhi 110006",28.6541358,77.2072809,2,35,68.26,35
1331,"3132, Ram Bazar, Delhi 110006",28.651067,77.2281349,2,35,68.26,36
1332,"Connaught Place, Delhi",28.6314022,77.2193791,2,36,67.15,0
1333,"F 20, United India Life Bldg, Connaught Place, Delhi 110001",28.6314022,77.2193791,2,36,67.15,1
1334,"Krishna Menon Lane, Udyog Bhawan, Delhi 110011",28.6103927,77.213107,2,36,67.15,2
1335,"1, Delhi 122001",28.5998993,77.20617580273222,2,36,67.15,3
1336,"5/18, Ground Floor, Patel Nagar (e), Delhi 110008",28.6450527,77.1693179,2,36,67.15,4
1337,"V-33, Patel Nagar (w), Delhi 110008",28.6472587,77.1653712,2,36,67.15,5
1338,"B-8, 18, Rattan Jyoti, Rajendra Place, Delhi 110008",28.64459015,77.17775672442914,2,36,67.15,6
1339,"202 2nd Floor Furniture Block, Plot No 6 Kamal House Whs, Delhi 110015",28.6273928,77.1716954,2,36,67.15,7
1340,"3e/1, Link Road, Delhi 110055",28.6455279,77.1977334,2,36,67.15,8
1341,"1007, Faiz Road, Karol Bagh, Delhi 110005",28.6472665,77.1982147,2,36,67.15,9
1342,"221, Teliwara, Sadar Bazar, Delhi 110006",28.661528,77.2148162,2,36,67.15,10
1343,"1164, Kucha Mahajan, Chandni Chowk, Delhi 110006",28.6563007,77.2299093,2,36,67.15,11
1344,"676, Katra Neel, Chandni Chowk, Delhi 110006",28.6576181,77.2257763,2,36,67.15,12
1345,"778 A, Nai Sarak, Chandni Chowk, Delhi 110006",28.6533313,77.2285546,2,36,67.15,13
1346,"4226/1 Bhargava Lane, Ansari Road, Delhi 110002",28.6442872,77.2441881,2,36,67.15,14
1347,"47-50, Dsidc Complex, Bahadur Shah Zafar M, Delhi 110002",28.6389559,77.2410843,2,36,67.15,15
1348,"1/25, Asaf Ali Road, Near Hamdard Building, Kamla Market, Delhi 110002",28.6786683,77.2072566,2,36,67.15,16
1349,"8, Community Centre 2, Bansal Tower, Ashok Vihar, Delhi 110052",28.6909399,77.17761970395301,2,36,67.15,17
1350,"470, Shiv Market, Wazirpur, Delhi 110052",28.6800843,77.17022123990277,2,36,67.15,18
1351,"D-1258, New Subzi Mandi, Azadpur, Delhi 110033",28.7076568,77.1755473,2,36,67.15,19
1352,"446, Shahzada Bagh, Old Rohtak Road Chowk, Inderlok, Delhi 110035",28.67276855,77.16568970929804,2,36,67.15,20
1353,"J 30, White House, Nr Ram Jas Schoolno 2, Anand Parbat, Delhi 110005",28.660396,77.18014,2,36,67.15,21
1354,"Shop No 29, Beadon Pura, Ajmal Khan Road Gali No 2, Karol Bagh, Delhi 110005",28.6529982,77.1890227,2,36,67.15,22
1355,"5 C/70, Sai Plaza Building, New Rohtak Road, Karol Bagh, Delhi 110005",28.6562333,77.1973114,2,36,67.15,23
1356,"161, Gaffar Market, Karol Bagh, Delhi 110005",28.6494994,77.19175583006074,2,36,67.15,24
1357,"53/75, Ramjas Road, Karol Bagh, Delhi 110005",28.6461328,77.1845202,2,36,67.15,25
1358,"771, Chabi Ganj, Kashmere Gate, Delhi 110006",28.666814100000003,77.22905486082311,2,36,67.15,26
1359,"8189/6, Arakashan Road, Delhi 110055",28.6459202,77.2152545,2,36,67.15,27
1360,"3515, Chutani Manzil, Nicholson Road, Mori Gate, Delhi 110006",28.664203,77.2237393,2,36,67.15,28
1361,"4, 3000, Bhagwant Singh Market, Bahadur Garh Road, Sadar Bazar, Delhi 110006",28.658087,77.2170087,2,36,67.15,29
1362,"641/42, Shradhanand Marg, Behind 77, G B Road, Delhi 110006",28.6517178,77.2219388,2,36,67.15,30
1363,"86, Janpath, Delhi 110001",28.6282883,77.2193779,2,36,67.15,31
1364,"C 49 Phase 2, Delhi 201301",28.6271527,77.2166666,2,36,67.15,32
1365,"Cccl Building, Jai Singh Road, Connaught Place, Delhi 110001",28.6270183,77.2153664,2,36,67.15,33
1366,"80, Ram Nagar Market, Pahar Ganj, Delhi 110055",28.6398522,77.2130306,2,36,67.15,34
1367,"2262, Basti Julahan, Idgah Road, Sadar Bazar, Delhi 110006",28.6541358,77.2072809,2,36,67.15,35
1368,"3132, Ram Bazar, Delhi 110006",28.651067,77.2281349,2,36,67.15,36
1369,"Connaught Place, Delhi",28.6314022,77.2193791,2,37,67.04,0
1370,"F 20, United India Life Bldg, Connaught Place, Delhi 110001",28.6314022,77.2193791,2,37,67.04,1
1371,"Krishna Menon Lane, Udyog Bhawan, Delhi 110011",28.6103927,77.213107,2,37,67.04,2
1372,"1, Delhi 122001",28.5998993,77.20617580273222,2,37,67.04,3
1373,"5/18, Ground Floor, Patel Nagar (e), Delhi 110008",28.6450527,77.1693179,2,37,67.04,4
1374,"V-33, Patel Nagar (w), Delhi 110008",28.6472587,77.1653712,2,37,67.04,5
1375,"B-8, 18, Rattan Jyoti, Rajendra Place, Delhi 110008",28.64459015,77.17775672442914,2,37,67.04,6
1376,"202 2nd Floor Furniture Block, Plot No 6 Kamal House Whs, Delhi 110015",28.6273928,77.1716954,2,37,67.04,7
1377,"3e/1, Link Road, Delhi 110055",28.6455279,77.1977334,2,37,67.04,8
1378,"53/75, Ramjas Road, Karol Bagh, Delhi 110005",28.6461328,77.1845202,2,37,67.04,9
1379,"161, Gaffar Market, Karol Bagh, Delhi 110005",28.6494994,77.19175583006074,2,37,67.04,10
1380,"5 C/70, Sai Plaza Building, New Rohtak Road, Karol Bagh, Delhi 110005",28.6562333,77.1973114,2,37,67.04,11
1381,"Shop No 29, Beadon Pura, Ajmal Khan Road Gali No 2, Karol Bagh, Delhi 110005",28.6529982,77.1890227,2,37,67.04,12
1382,"J 30, White House, Nr Ram Jas Schoolno 2, Anand Parbat, Delhi 110005",28.660396,77.18014,2,37,67.04,13
1383,"446, Shahzada Bagh, Old Rohtak Road Chowk, Inderlok, Delhi 110035",28.67276855,77.16568970929804,2,37,67.04,14
1384,"D-1258, New Subzi Mandi, Azadpur, Delhi 110033",28.7076568,77.1755473,2,37,67.04,15
1385,"470, Shiv Market, Wazirpur, Delhi 110052",28.6800843,77.17022123990277,2,37,67.04,16
1386,"8, Community Centre 2, Bansal Tower, Ashok Vihar, Delhi 110052",28.6909399,77.17761970395301,2,37,67.04,17
1387,"1/25, Asaf Ali Road, Near Hamdard Building, Kamla Market, Delhi 110002",28.6786683,77.2072566,2,37,67.04,18
1388,"47-50, Dsidc Complex, Bahadur Shah Zafar M, Delhi 110002",28.6389559,77.2410843,2,37,67.04,19
1389,"4226/1 Bhargava Lane, Ansari Road, Delhi 110002",28.6442872,77.2441881,2,37,67.04,20
1390,"778 A, Nai Sarak, Chandni Chowk, Delhi 110006",28.6533313,77.2285546,2,37,67.04,21
1391,"676, Katra Neel, Chandni Chowk, Delhi 110006",28.6576181,77.2257763,2,37,67.04,22
1392,"1164, Kucha Mahajan, Chandni Chowk, Delhi 110006",28.6563007,77.2299093,2,37,67.04,23
1393,"221, Teliwara, Sadar Bazar, Delhi 110006",28.661528,77.2148162,2,37,67.04,24
1394,"1007, Faiz Road, Karol Bagh, Delhi 110005",28.6472665,77.1982147,2,37,67.04,25
1395,"771, Chabi Ganj, Kashmere Gate, Delhi 110006",28.666814100000003,77.22905486082311,2,37,67.04,26
1396,"8189/6, Arakashan Road, Delhi 110055",28.6459202,77.2152545,2,37,67.04,27
1397,"3515, Chutani Manzil, Nicholson Road, Mori Gate, Delhi 110006",28.664203,77.2237393,2,37,67.04,28
1398,"4, 3000, Bhagwant Singh Market, Bahadur Garh Road, Sadar Bazar, Delhi 110006",28.658087,77.2170087,2,37,67.04,29
1399,"641/42, Shradhanand Marg, Behind 77, G B Road, Delhi 110006",28.6517178,77.2219388,2,37,67.04,30
1400,"86, Janpath, Delhi 110001",28.6282883,77.2193779,2,37,67.04,31
1401,"C 49 Phase 2, Delhi 201301",28.6271527,77.2166666,2,37,67.04,32
1402,"Cccl Building, Jai Singh Road, Connaught Place, Delhi 110001",28.6270183,77.2153664,2,37,67.04,33
1403,"80, Ram Nagar Market, Pahar Ganj, Delhi 110055",28.6398522,77.2130306,2,37,67.04,34
1404,"2262, Basti Julahan, Idgah Road, Sadar Bazar, Delhi 110006",28.6541358,77.2072809,2,37,67.04,35
1405,"3132, Ram Bazar, Delhi 110006",28.651067,77.2281349,2,37,67.04,36
1406,"Connaught Place, Delhi",28.6314022,77.2193791,2,38,66.4,0
1407,"F 20, United India Life Bldg, Connaught Place, Delhi 110001",28.6314022,77.2193791,2,38,66.4,1
1408,"Krishna Menon Lane, Udyog Bhawan, Delhi 110011",28.6103927,77.213107,2,38,66.4,2
1409,"1, Delhi 122001",28.5998993,77.20617580273222,2,38,66.4,3
1410,"5/18, Ground Floor, Patel Nagar (e), Delhi 110008",28.6450527,77.1693179,2,38,66.4,4
1411,"V-33, Patel Nagar (w), Delhi 110008",28.6472587,77.1653712,2,38,66.4,5
1412,"B-8, 18, Rattan Jyoti, Rajendra Place, Delhi 110008",28.64459015,77.17775672442914,2,38,66.4,6
1413,"202 2nd Floor Furniture Block, Plot No 6 Kamal House Whs, Delhi 110015",28.6273928,77.1716954,2,38,66.4,7
1414,"3e/1, Link Road, Delhi 110055",28.6455279,77.1977334,2,38,66.4,8
1415,"53/75, Ramjas Road, Karol Bagh, Delhi 110005",28.6461328,77.1845202,2,38,66.4,9
1416,"161, Gaffar Market, Karol Bagh, Delhi 110005",28.6494994,77.19175583006074,2,38,66.4,10
1417,"1007, Faiz Road, Karol Bagh, Delhi 110005",28.6472665,77.1982147,2,38,66.4,11
1418,"221, Teliwara, Sadar Bazar, Delhi 110006",28.661528,77.2148162,2,38,66.4,12
1419,"1164, Kucha Mahajan, Chandni Chowk, Delhi 110006",28.6563007,77.2299093,2,38,66.4,13
1420,"676, Katra Neel, Chandni Chowk, Delhi 110006",28.6576181,77.2257763,2,38,66.4,14
1421,"778 A, Nai Sarak, Chandni Chowk, Delhi 110006",28.6533313,77.2285546,2,38,66.4,15
1422,"4226/1 Bhargava Lane, Ansari Road, Delhi 110002",28.6442872,77.2441881,2,38,66.4,16
1423,"47-50, Dsidc Complex, Bahadur Shah Zafar M, Delhi 110002",28.6389559,77.2410843,2,38,66.4,17
1424,"1/25, Asaf Ali Road, Near Hamdard Building, Kamla Market, Delhi 110002",28.6786683,77.2072566,2,38,66.4,18
1425,"8, Community Centre 2, Bansal Tower, Ashok Vihar, Delhi 110052",28.6909399,77.17761970395301,2,38,66.4,19
1426,"470, Shiv Market, Wazirpur, Delhi 110052",28.6800843,77.17022123990277,2,38,66.4,20
1427,"D-1258, New Subzi Mandi, Azadpur, Delhi 110033",28.7076568,77.1755473,2,38,66.4,21
1428,"446, Shahzada Bagh, Old Rohtak Road Chowk, Inderlok, Delhi 110035",28.67276855,77.16568970929804,2,38,66.4,22
1429,"J 30, White House, Nr Ram Jas Schoolno 2, Anand Parbat, Delhi 110005",28.660396,77.18014,2,38,66.4,23
1430,"Shop No 29, Beadon Pura, Ajmal Khan Road Gali No 2, Karol Bagh, Delhi 110005",28.6529982,77.1890227,2,38,66.4,24
1431,"5 C/70, Sai Plaza Building, New Rohtak Road, Karol Bagh, Delhi 110005",28.6562333,77.1973114,2,38,66.4,25
1432,"771, Chabi Ganj, Kashmere Gate, Delhi 110006",28.666814100000003,77.22905486082311,2,38,66.4,26
1433,"8189/6, Arakashan Road, Delhi 110055",28.6459202,77.2152545,2,38,66.4,27
1434,"3515, Chutani Manzil, Nicholson Road, Mori Gate, Delhi 110006",28.664203,77.2237393,2,38,66.4,28
1435,"4, 3000, Bhagwant Singh Market, Bahadur Garh Road, Sadar Bazar, Delhi 110006",28.658087,77.2170087,2,38,66.4,29
1436,"641/42, Shradhanand Marg, Behind 77, G B Road, Delhi 110006",28.6517178,77.2219388,2,38,66.4,30
1437,"86, Janpath, Delhi 110001",28.6282883,77.2193779,2,38,66.4,31
1438,"C 49 Phase 2, Delhi 201301",28.6271527,77.2166666,2,38,66.4,32
1439,"Cccl Building, Jai Singh Road, Connaught Place, Delhi 110001",28.6270183,77.2153664,2,38,66.4,33
1440,"80, Ram Nagar Market, Pahar Ganj, Delhi 110055",28.6398522,77.2130306,2,38,66.4,34
1441,"2262, Basti Julahan, Idgah Road, Sadar Bazar, Delhi 110006",28.6541358,77.2072809,2,38,66.4,35
1442,"3132, Ram Bazar, Delhi 110006",28.651067,77.2281349,2,38,66.4,36
1443,"Connaught Place, Delhi",28.6314022,77.2193791,2,39,64.96,0
1444,"F 20, United India Life Bldg, Connaught Place, Delhi 110001",28.6314022,77.2193791,2,39,64.96,1
1445,"Krishna Menon Lane, Udyog Bhawan, Delhi 110011",28.6103927,77.213107,2,39,64.96,2
1446,"1, Delhi 122001",28.5998993,77.20617580273222,2,39,64.96,3
1447,"5/18, Ground Floor, Patel Nagar (e), Delhi 110008",28.6450527,77.1693179,2,39,64.96,4
1448,"V-33, Patel Nagar (w), Delhi 110008",28.6472587,77.1653712,2,39,64.96,5
1449,"B-8, 18, Rattan Jyoti, Rajendra Place, Delhi 110008",28.64459015,77.17775672442914,2,39,64.96,6
1450,"202 2nd Floor Furniture Block, Plot No 6 Kamal House Whs, Delhi 110015",28.6273928,77.1716954,2,39,64.96,7
1451,"3e/1, Link Road, Delhi 110055",28.6455279,77.1977334,2,39,64.96,8
1452,"53/75, Ramjas Road, Karol Bagh, Delhi 110005",28.6461328,77.1845202,2,39,64.96,9
1453,"161, Gaffar Market, Karol Bagh, Delhi 110005",28.6494994,77.19175583006074,2,39,64.96,10
1454,"1007, Faiz Road, Karol Bagh, Delhi 110005",28.6472665,77.1982147,2,39,64.96,11
1455,"47-50, Dsidc Complex, Bahadur Shah Zafar M, Delhi 110002",28.6389559,77.2410843,2,39,64.96,12
1456,"4226/1 Bhargava Lane, Ansari Road, Delhi 110002",28.6442872,77.2441881,2,39,64.96,13
1457,"778 A, Nai Sarak, Chandni Chowk, Delhi 110006",28.6533313,77.2285546,2,39,64.96,14
1458,"676, Katra Neel, Chandni Chowk, Delhi 110006",28.6576181,77.2257763,2,39,64.96,15
1459,"1164, Kucha Mahajan, Chandni Chowk, Delhi 110006",28.6563007,77.2299093,2,39,64.96,16
1460,"221, Teliwara, Sadar Bazar, Delhi 110006",28.661528,77.2148162,2,39,64.96,17
1461,"1/25, Asaf Ali Road, Near Hamdard Building, Kamla Market, Delhi 110002",28.6786683,77.2072566,2,39,64.96,18
1462,"8, Community Centre 2, Bansal Tower, Ashok Vihar, Delhi 110052",28.6909399,77.17761970395301,2,39,64.96,19
1463,"470, Shiv Market, Wazirpur, Delhi 110052",28.6800843,77.17022123990277,2,39,64.96,20
1464,"D-1258, New Subzi Mandi, Azadpur, Delhi 110033",28.7076568,77.1755473,2,39,64.96,21
1465,"446, Shahzada Bagh, Old Rohtak Road Chowk, Inderlok, Delhi 110035",28.67276855,77.16568970929804,2,39,64.96,22
1466,"J 30, White House, Nr Ram Jas Schoolno 2, Anand Parbat, Delhi 110005",28.660396,77.18014,2,39,64.96,23
1467,"Shop No 29, Beadon Pura, Ajmal Khan Road Gali No 2, Karol Bagh, Delhi 110005",28.6529982,77.1890227,2,39,64.96,24
1468,"5 C/70, Sai Plaza Building, New Rohtak Road, Karol Bagh, Delhi 110005",28.6562333,77.1973114,2,39,64.96,25
1469,"771, Chabi Ganj, Kashmere Gate, Delhi 110006",28.666814100000003,77.22905486082311,2,39,64.96,26
1470,"8189/6, Arakashan Road, Delhi 110055",28.6459202,77.2152545,2,39,64.96,27
1471,"3515, Chutani Manzil, Nicholson Road, Mori Gate, Delhi 110006",28.664203,77.2237393,2,39,64.96,28
1472,"4, 3000, Bhagwant Singh Market, Bahadur Garh Road, Sadar Bazar, Delhi 110006",28.658087,77.2170087,2,39,64.96,29
1473,"641/42, Shradhanand Marg, Behind 77, G B Road, Delhi 110006",28.6517178,77.2219388,2,39,64.96,30
1474,"86, Janpath, Delhi 110001",28.6282883,77.2193779,2,39,64.96,31
1475,"C 49 Phase 2, Delhi 201301",28.6271527,77.2166666,2,39,64.96,32
1476,"Cccl Building, Jai Singh Road, Connaught Place, Delhi 110001",28.6270183,77.2153664,2,39,64.96,33
1477,"80, Ram Nagar Market, Pahar Ganj, Delhi 110055",28.6398522,77.2130306,2,39,64.96,34
1478,"2262, Basti Julahan, Idgah Road, Sadar Bazar, Delhi 110006",28.6541358,77.2072809,2,39,64.96,35
1479,"3132, Ram Bazar, Delhi 110006",28.651067,77.2281349,2,39,64.96,36
1480,"Connaught Place, Delhi",28.6314022,77.2193791,2,40,61.65,0
1481,"F 20, United India Life Bldg, Connaught Place, Delhi 110001",28.6314022,77.2193791,2,40,61.65,1
1482,"Krishna Menon Lane, Udyog Bhawan, Delhi 110011",28.6103927,77.213107,2,40,61.65,2
1483,"1, Delhi 122001",28.5998993,77.20617580273222,2,40,61.65,3
1484,"5/18, Ground Floor, Patel Nagar (e), Delhi 110008",28.6450527,77.1693179,2,40,61.65,4
1485,"V-33, Patel Nagar (w), Delhi 110008",28.6472587,77.1653712,2,40,61.65,5
1486,"B-8, 18, Rattan Jyoti, Rajendra Place, Delhi 110008",28.64459015,77.17775672442914,2,40,61.65,6
1487,"202 2nd Floor Furniture Block, Plot No 6 Kamal House Whs, Delhi 110015",28.6273928,77.1716954,2,40,61.65,7
1488,"3e/1, Link Road, Delhi 110055",28.6455279,77.1977334,2,40,61.65,8
1489,"53/75, Ramjas Road, Karol Bagh, Delhi 110005",28.6461328,77.1845202,2,40,61.65,9
1490,"161, Gaffar Market, Karol Bagh, Delhi 110005",28.6494994,77.19175583006074,2,40,61.65,10
1491,"1007, Faiz Road, Karol Bagh, Delhi 110005",28.6472665,77.1982147,2,40,61.65,11
1492,"5 C/70, Sai Plaza Building, New Rohtak Road, Karol Bagh, Delhi 110005",28.6562333,77.1973114,2,40,61.65,12
1493,"Shop No 29, Beadon Pura, Ajmal Khan Road Gali No 2, Karol Bagh, Delhi 110005",28.6529982,77.1890227,2,40,61.65,13
1494,"J 30, White House, Nr Ram Jas Schoolno 2, Anand Parbat, Delhi 110005",28.660396,77.18014,2,40,61.65,14
1495,"446, Shahzada Bagh, Old Rohtak Road Chowk, Inderlok, Delhi 110035",28.67276855,77.16568970929804,2,40,61.65,15
1496,"D-1258, New Subzi Mandi, Azadpur, Delhi 110033",28.7076568,77.1755473,2,40,61.65,16
1497,"470, Shiv Market, Wazirpur, Delhi 110052",28.6800843,77.17022123990277,2,40,61.65,17
1498,"8, Community Centre 2, Bansal Tower, Ashok Vihar, Delhi 110052",28.6909399,77.17761970395301,2,40,61.65,18
1499,"1/25, Asaf Ali Road, Near Hamdard Building, Kamla Market, Delhi 110002",28.6786683,77.2072566,2,40,61.65,19
1500,"221, Teliwara, Sadar Bazar, Delhi 110006",28.661528,77.2148162,2,40,61.65,20
1501,"1164, Kucha Mahajan, Chandni Chowk, Delhi 110006",28.6563007,77.2299093,2,40,61.65,21
1502,"676, Katra Neel, Chandni Chowk, Delhi 110006",28.6576181,77.2257763,2,40,61.65,22
1503,"778 A, Nai Sarak, Chandni Chowk, Delhi 110006",28.6533313,77.2285546,2,40,61.65,23
1504,"4226/1 Bhargava Lane, Ansari Road, Delhi 110002",28.6442872,77.2441881,2,40,61.65,24
1505,"47-50, Dsidc Complex, Bahadur Shah Zafar M, Delhi 110002",28.6389559,77.2410843,2,40,61.65,25
1506,"771, Chabi Ganj, Kashmere Gate, Delhi 110006",28.666814100000003,77.22905486082311,2,40,61.65,26
1507,"8189/6, Arakashan Road, Delhi 110055",28.6459202,77.2152545,2,40,61.65,27
1508,"3515, Chutani Manzil, Nicholson Road, Mori Gate, Delhi 110006",28.664203,77.2237393,2,40,61.65,28
1509,"4, 3000, Bhagwant Singh Market, Bahadur Garh Road, Sadar Bazar, Delhi 110006",28.658087,77.2170087,2,40,61.65,29
1510,"641/42, Shradhanand Marg, Behind 77, G B Road, Delhi 110006",28.6517178,77.2219388,2,40,61.65,30
1511,"86, Janpath, Delhi 110001",28.6282883,77.2193779,2,40,61.65,31
1512,"C 49 Phase 2, Delhi 201301",28.6271527,77.2166666,2,40,61.65,32
1513,"Cccl Building, Jai Singh Road, Connaught Place, Delhi 110001",28.6270183,77.2153664,2,40,61.65,33
1514,"80, Ram Nagar Market, Pahar Ganj, Delhi 110055",28.6398522,77.2130306,2,40,61.65,34
1515,"2262, Basti Julahan, Idgah Road, Sadar Bazar, Delhi 110006",28.6541358,77.2072809,2,40,61.65,35
1516,"3132, Ram Bazar, Delhi 110006",28.651067,77.2281349,2,40,61.65,36
1517,"Connaught Place, Delhi",28.6314022,77.2193791,2,41,61.64,0
1518,"F 20, United India Life Bldg, Connaught Place, Delhi 110001",28.6314022,77.2193791,2,41,61.64,1
1519,"Krishna Menon Lane, Udyog Bhawan, Delhi 110011",28.6103927,77.213107,2,41,61.64,2
1520,"1, Delhi 122001",28.5998993,77.20617580273222,2,41,61.64,3
1521,"5/18, Ground Floor, Patel Nagar (e), Delhi 110008",28.6450527,77.1693179,2,41,61.64,4
1522,"V-33, Patel Nagar (w), Delhi 110008",28.6472587,77.1653712,2,41,61.64,5
1523,"B-8, 18, Rattan Jyoti, Rajendra Place, Delhi 110008",28.64459015,77.17775672442914,2,41,61.64,6
1524,"202 2nd Floor Furniture Block, Plot No 6 Kamal House Whs, Delhi 110015",28.6273928,77.1716954,2,41,61.64,7
1525,"3e/1, Link Road, Delhi 110055",28.6455279,77.1977334,2,41,61.64,8
1526,"53/75, Ramjas Road, Karol Bagh, Delhi 110005",28.6461328,77.1845202,2,41,61.64,9
1527,"161, Gaffar Market, Karol Bagh, Delhi 110005",28.6494994,77.19175583006074,2,41,61.64,10
1528,"1007, Faiz Road, Karol Bagh, Delhi 110005",28.6472665,77.1982147,2,41,61.64,11
1529,"80, Ram Nagar Market, Pahar Ganj, Delhi 110055",28.6398522,77.2130306,2,41,61.64,12
1530,"Cccl Building, Jai Singh Road, Connaught Place, Delhi 110001",28.6270183,77.2153664,2,41,61.64,13
1531,"C 49 Phase 2, Delhi 201301",28.6271527,77.2166666,2,41,61.64,14
1532,"86, Janpath, Delhi 110001",28.6282883,77.2193779,2,41,61.64,15
1533,"641/42, Shradhanand Marg, Behind 77, G B Road, Delhi 110006",28.6517178,77.2219388,2,41,61.64,16
1534,"4, 3000, Bhagwant Singh Market, Bahadur Garh Road, Sadar Bazar, Delhi 110006",28.658087,77.2170087,2,41,61.64,17
1535,"3515, Chutani Manzil, Nicholson Road, Mori Gate, Delhi 110006",28.664203,77.2237393,2,41,61.64,18
1536,"8189/6, Arakashan Road, Delhi 110055",28.6459202,77.2152545,2,41,61.64,19
1537,"771, Chabi Ganj, Kashmere Gate, Delhi 110006",28.666814100000003,77.22905486082311,2,41,61.64,20
1538,"47-50, Dsidc Complex, Bahadur Shah Zafar M, Delhi 110002",28.6389559,77.2410843,2,41,61.64,21
1539,"4226/1 Bhargava Lane, Ansari Road, Delhi 110002",28.6442872,77.2441881,2,41,61.64,22
1540,"778 A, Nai Sarak, Chandni Chowk, Delhi 110006",28.6533313,77.2285546,2,41,61.64,23
1541,"676, Katra Neel, Chandni Chowk, Delhi 110006",28.6576181,77.2257763,2,41,61.64,24
1542,"1164, Kucha Mahajan, Chandni Chowk, Delhi 110006",28.6563007,77.2299093,2,41,61.64,25
1543,"221, Teliwara, Sadar Bazar, Delhi 110006",28.661528,77.2148162,2,41,61.64,26
1544,"1/25, Asaf Ali Road, Near Hamdard Building, Kamla Market, Delhi 110002",28.6786683,77.2072566,2,41,61.64,27
1545,"8, Community Centre 2, Bansal Tower, Ashok Vihar, Delhi 110052",28.6909399,77.17761970395301,2,41,61.64,28
1546,"470, Shiv Market, Wazirpur, Delhi 110052",28.6800843,77.17022123990277,2,41,61.64,29
1547,"D-1258, New Subzi Mandi, Azadpur, Delhi 110033",28.7076568,77.1755473,2,41,61.64,30
1548,"446, Shahzada Bagh, Old Rohtak Road Chowk, Inderlok, Delhi 110035",28.67276855,77.16568970929804,2,41,61.64,31
1549,"J 30, White House, Nr Ram Jas Schoolno 2, Anand Parbat, Delhi 110005",28.660396,77.18014,2,41,61.64,32
1550,"Shop No 29, Beadon Pura, Ajmal Khan Road Gali No 2, Karol Bagh, Delhi 110005",28.6529982,77.1890227,2,41,61.64,33
1551,"5 C/70, Sai Plaza Building, New Rohtak Road, Karol Bagh, Delhi 110005",28.6562333,77.1973114,2,41,61.64,34
1552,"2262, Basti Julahan, Idgah Road, Sadar Bazar, Delhi 110006",28.6541358,77.2072809,2,41,61.64,35
1553,"3132, Ram Bazar, Delhi 110006",28.651067,77.2281349,2,41,61.64,36
1554,"Connaught Place, Delhi",28.6314022,77.2193791,2,42,61.01,0
1555,"F 20, United India Life Bldg, Connaught Place, Delhi 110001",28.6314022,77.2193791,2,42,61.01,1
1556,"Krishna Menon Lane, Udyog Bhawan, Delhi 110011",28.6103927,77.213107,2,42,61.01,2
1557,"1, Delhi 122001",28.5998993,77.20617580273222,2,42,61.01,3
1558,"5/18, Ground Floor, Patel Nagar (e), Delhi 110008",28.6450527,77.1693179,2,42,61.01,4
1559,"V-33, Patel Nagar (w), Delhi 110008",28.6472587,77.1653712,2,42,61.01,5
1560,"B-8, 18, Rattan Jyoti, Rajendra Place, Delhi 110008",28.64459015,77.17775672442914,2,42,61.01,6
1561,"202 2nd Floor Furniture Block, Plot No 6 Kamal House Whs, Delhi 110015",28.6273928,77.1716954,2,42,61.01,7
1562,"3e/1, Link Road, Delhi 110055",28.6455279,77.1977334,2,42,61.01,8
1563,"53/75, Ramjas Road, Karol Bagh, Delhi 110005",28.6461328,77.1845202,2,42,61.01,9
1564,"161, Gaffar Market, Karol Bagh, Delhi 110005",28.6494994,77.19175583006074,2,42,61.01,10
1565,"1007, Faiz Road, Karol Bagh, Delhi 110005",28.6472665,77.1982147,2,42,61.01,11
1566,"2262, Basti Julahan, Idgah Road, Sadar Bazar, Delhi 110006",28.6541358,77.2072809,2,42,61.01,12
1567,"5 C/70, Sai Plaza Building, New Rohtak Road, Karol Bagh, Delhi 110005",28.6562333,77.1973114,2,42,61.01,13
1568,"Shop No 29, Beadon Pura, Ajmal Khan Road Gali No 2, Karol Bagh, Delhi 110005",28.6529982,77.1890227,2,42,61.01,14
1569,"J 30, White House, Nr Ram Jas Schoolno 2, Anand Parbat, Delhi 110005",28.660396,77.18014,2,42,61.01,15
1570,"446, Shahzada Bagh, Old Rohtak Road Chowk, Inderlok, Delhi 110035",28.67276855,77.16568970929804,2,42,61.01,16
1571,"D-1258, New Subzi Mandi, Azadpur, Delhi 110033",28.7076568,77.1755473,2,42,61.01,17
1572,"470, Shiv Market, Wazirpur, Delhi 110052",28.6800843,77.17022123990277,2,42,61.01,18
